D:\Downloads\IMG\center_2020_03_07_21_51_05_865.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_05_865.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_05_865.jpg, 0, 0, 0, 14.07873
D:\Downloads\IMG\center_2020_03_07_21_51_05_967.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_05_967.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_05_967.jpg, 0, 0, 0, 13.95419
D:\Downloads\IMG\center_2020_03_07_21_51_06_067.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_06_067.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_06_067.jpg, 0, 0, 0, 13.83583
D:\Downloads\IMG\center_2020_03_07_21_51_06_169.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_06_169.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_06_169.jpg, 0, 0, 0, 13.64627
D:\Downloads\IMG\center_2020_03_07_21_51_06_270.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_06_270.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_06_270.jpg, 0, 0, 0, 13.56994
D:\Downloads\IMG\center_2020_03_07_21_51_06_373.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_06_373.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_06_373.jpg, -0.1714218, 0, 0, 13.4331
D:\Downloads\IMG\center_2020_03_07_21_51_06_479.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_06_479.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_06_479.jpg, -0.5053131, 0, 0, 13.09571
D:\Downloads\IMG\center_2020_03_07_21_51_06_579.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_06_579.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_06_579.jpg, -0.2144313, 0, 0, 12.96266
D:\Downloads\IMG\center_2020_03_07_21_51_06_684.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_06_684.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_06_684.jpg, 0, 0, 0, 12.84156
D:\Downloads\IMG\center_2020_03_07_21_51_06_786.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_06_786.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_06_786.jpg, 0, 0, 0, 12.77872
D:\Downloads\IMG\center_2020_03_07_21_51_06_886.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_06_886.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_06_886.jpg, -0.1883508, 0, 0, 12.3774
D:\Downloads\IMG\center_2020_03_07_21_51_06_987.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_06_987.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_06_987.jpg, -0.4804051, 0, 0, 12.44557
D:\Downloads\IMG\center_2020_03_07_21_51_07_091.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_07_091.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_07_091.jpg, -0.2290942, 0, 0, 12.0463
D:\Downloads\IMG\center_2020_03_07_21_51_07_193.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_07_193.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_07_193.jpg, 0, 0, 0, 12.16098
D:\Downloads\IMG\center_2020_03_07_21_51_07_295.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_07_295.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_07_295.jpg, -0.1602189, 0, 0, 12.02598
D:\Downloads\IMG\center_2020_03_07_21_51_07_399.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_07_399.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_07_399.jpg, -0.4007394, 0, 0, 11.54239
D:\Downloads\IMG\center_2020_03_07_21_51_07_502.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_07_502.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_07_502.jpg, -0.1013412, 0, 0, 11.713
D:\Downloads\IMG\center_2020_03_07_21_51_07_602.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_07_602.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_07_602.jpg, 0, 0, 0, 11.29077
D:\Downloads\IMG\center_2020_03_07_21_51_07_703.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_07_703.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_07_703.jpg, -0.2786769, 0, 0, 11.4482
D:\Downloads\IMG\center_2020_03_07_21_51_07_807.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_07_807.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_07_807.jpg, -0.01583764, 0, 0, 11.50762
D:\Downloads\IMG\center_2020_03_07_21_51_07_907.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_07_907.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_07_907.jpg, 0, 0, 0, 11.04527
D:\Downloads\IMG\center_2020_03_07_21_51_08_009.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_08_009.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_08_009.jpg, 0, 0.2718759, 0, 11.2171
D:\Downloads\IMG\center_2020_03_07_21_51_08_111.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_08_111.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_08_111.jpg, 0, 0.385444, 0, 11.79132
D:\Downloads\IMG\center_2020_03_07_21_51_08_211.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_08_211.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_08_211.jpg, 0, 0.09198606, 0, 11.77809
D:\Downloads\IMG\center_2020_03_07_21_51_08_312.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_08_312.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_08_312.jpg, 0, 0.3102291, 0, 11.75485
D:\Downloads\IMG\center_2020_03_07_21_51_08_414.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_08_414.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_08_414.jpg, 0, 0.1819197, 0, 11.97044
D:\Downloads\IMG\center_2020_03_07_21_51_08_516.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_08_516.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_08_516.jpg, 0, 0, 0, 11.80506
D:\Downloads\IMG\center_2020_03_07_21_51_08_619.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_08_619.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_08_619.jpg, 0, 0.3072435, 0, 12.0773
D:\Downloads\IMG\center_2020_03_07_21_51_08_720.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_08_720.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_08_720.jpg, 0, 0.2118735, 0, 12.19304
D:\Downloads\IMG\center_2020_03_07_21_51_08_822.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_08_822.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_08_822.jpg, 0, 0, 0, 12.51437
D:\Downloads\IMG\center_2020_03_07_21_51_08_923.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_08_923.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_08_923.jpg, -0.0793359, 0, 0, 11.84037
D:\Downloads\IMG\center_2020_03_07_21_51_09_025.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_09_025.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_09_025.jpg, -0.3766325, 0, 0, 12.19153
D:\Downloads\IMG\center_2020_03_07_21_51_09_124.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_09_124.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_09_124.jpg, -0.2537304, 0, 0, 11.46431
D:\Downloads\IMG\center_2020_03_07_21_51_09_228.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_09_228.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_09_228.jpg, -0.0345153, 0, 0, 11.89566
D:\Downloads\IMG\center_2020_03_07_21_51_09_331.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_09_331.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_09_331.jpg, -0.3286458, 0, 0, 11.21491
D:\Downloads\IMG\center_2020_03_07_21_51_09_435.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_09_435.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_09_435.jpg, -0.2290668, 0, 0, 11.64547
D:\Downloads\IMG\center_2020_03_07_21_51_09_538.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_09_538.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_09_538.jpg, 0, 0, 0, 11.38552
D:\Downloads\IMG\center_2020_03_07_21_51_09_639.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_09_639.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_09_639.jpg, -0.2446728, 0, 0, 11.1593
D:\Downloads\IMG\center_2020_03_07_21_51_09_741.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_09_741.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_09_741.jpg, -0.2075874, 0, 0, 11.01902
D:\Downloads\IMG\center_2020_03_07_21_51_09_843.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_09_843.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_09_843.jpg, 0, 0, 0, 10.90276
D:\Downloads\IMG\center_2020_03_07_21_51_09_946.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_09_946.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_09_946.jpg, -0.1102071, 0, 0, 10.79028
D:\Downloads\IMG\center_2020_03_07_21_51_10_049.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_10_049.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_10_049.jpg, -0.4078296, 0, 0, 10.63393
D:\Downloads\IMG\center_2020_03_07_21_51_10_151.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_10_151.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_10_151.jpg, -0.1759773, 0, 0, 10.51638
D:\Downloads\IMG\center_2020_03_07_21_51_10_253.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_10_253.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_10_253.jpg, 0, 0, 0, 10.40214
D:\Downloads\IMG\center_2020_03_07_21_51_10_356.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_10_356.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_10_356.jpg, -0.2358123, 0, 0, 10.26386
D:\Downloads\IMG\center_2020_03_07_21_51_10_460.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_10_460.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_10_460.jpg, -0.2636361, 0, 0, 10.12561
D:\Downloads\IMG\center_2020_03_07_21_51_10_562.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_10_562.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_10_562.jpg, 0, 0, 0, 10.01974
D:\Downloads\IMG\center_2020_03_07_21_51_10_664.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_10_664.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_10_664.jpg, 0, 0, 0, 9.916252
D:\Downloads\IMG\center_2020_03_07_21_51_10_766.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_10_766.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_10_766.jpg, 0, 0.2217846, 0, 9.925277
D:\Downloads\IMG\center_2020_03_07_21_51_10_870.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_10_870.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_10_870.jpg, 0, 0.5163264, 0, 10.28564
D:\Downloads\IMG\center_2020_03_07_21_51_10_971.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_10_971.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_10_971.jpg, 0, 0.2642522, 0, 10.66739
D:\Downloads\IMG\center_2020_03_07_21_51_11_075.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_11_075.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_11_075.jpg, 0, 0.337791, 0, 10.83772
D:\Downloads\IMG\center_2020_03_07_21_51_11_178.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_11_178.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_11_178.jpg, 0, 0.6486929, 0, 11.37749
D:\Downloads\IMG\center_2020_03_07_21_51_11_282.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_11_282.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_11_282.jpg, 0, 0.3505147, 0, 11.83528
D:\Downloads\IMG\center_2020_03_07_21_51_11_383.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_11_383.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_11_383.jpg, 0, 0.4699406, 0, 12.13383
D:\Downloads\IMG\center_2020_03_07_21_51_11_484.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_11_484.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_11_484.jpg, 0, 0.3227207, 0, 12.68014
D:\Downloads\IMG\center_2020_03_07_21_51_11_586.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_11_586.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_11_586.jpg, 0, 0.02132632, 0, 12.54248
D:\Downloads\IMG\center_2020_03_07_21_51_11_687.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_11_687.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_11_687.jpg, -0.1346028, 0, 0, 12.71894
D:\Downloads\IMG\center_2020_03_07_21_51_11_788.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_11_788.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_11_788.jpg, -0.4449068, 0, 0, 12.21131
D:\Downloads\IMG\center_2020_03_07_21_51_11_892.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_11_892.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_11_892.jpg, -0.2088276, 0, 0, 12.3137
D:\Downloads\IMG\center_2020_03_07_21_51_11_997.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_11_997.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_11_997.jpg, -0.2292863, 0, 0, 12.16412
D:\Downloads\IMG\center_2020_03_07_21_51_12_099.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_12_099.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_12_099.jpg, -0.3615202, 0, 0, 11.76627
D:\Downloads\IMG\center_2020_03_07_21_51_12_200.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_12_200.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_12_200.jpg, -0.06106769, 0, 0, 11.87858
D:\Downloads\IMG\center_2020_03_07_21_51_12_300.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_12_300.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_12_300.jpg, -0.09934111, 0, 0, 11.53657
D:\Downloads\IMG\center_2020_03_07_21_51_12_401.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_12_401.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_12_401.jpg, -0.4027572, 0, 0, 11.60235
D:\Downloads\IMG\center_2020_03_07_21_51_12_501.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_12_501.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_12_501.jpg, -0.201612, 0, 0, 11.17157
D:\Downloads\IMG\center_2020_03_07_21_51_12_604.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_12_604.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_12_604.jpg, -0.052062, 0, 0, 11.10255
D:\Downloads\IMG\center_2020_03_07_21_51_12_706.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_12_706.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_12_706.jpg, -0.3548292, 0, 0, 11.14931
D:\Downloads\IMG\center_2020_03_07_21_51_12_807.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_12_807.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_12_807.jpg, -0.1993145, 0, 0, 11.01543
D:\Downloads\IMG\center_2020_03_07_21_51_12_910.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_12_910.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_12_910.jpg, 0, 0, 0, 10.89694
D:\Downloads\IMG\center_2020_03_07_21_51_13_012.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_13_012.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_13_012.jpg, 0, 0, 0, 10.78537
D:\Downloads\IMG\center_2020_03_07_21_51_13_116.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_13_116.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_13_116.jpg, -0.1743165, 0, 0, 10.63801
D:\Downloads\IMG\center_2020_03_07_21_51_13_217.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_13_217.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_13_217.jpg, 0, 0, 0, 10.52847
D:\Downloads\IMG\center_2020_03_07_21_51_13_319.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_13_319.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_13_319.jpg, 0, 0, 0, 10.4221
D:\Downloads\IMG\center_2020_03_07_21_51_13_421.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_13_421.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_13_421.jpg, 0, 0.2946147, 0, 10.50754
D:\Downloads\IMG\center_2020_03_07_21_51_13_523.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_13_523.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_13_523.jpg, 0, 0.4184576, 0, 10.9169
D:\Downloads\IMG\center_2020_03_07_21_51_13_624.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_13_624.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_13_624.jpg, 0, 0.1259807, 0, 11.13125
D:\Downloads\IMG\center_2020_03_07_21_51_13_726.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_13_726.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_13_726.jpg, 0, 0.1468257, 0, 11.09808
D:\Downloads\IMG\center_2020_03_07_21_51_13_827.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_13_827.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_13_827.jpg, 0, 0.1937259, 0, 11.20488
D:\Downloads\IMG\center_2020_03_07_21_51_13_930.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_13_930.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_13_930.jpg, 0, 0.0283797, 0, 11.14971
D:\Downloads\IMG\center_2020_03_07_21_51_14_034.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_14_034.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_14_034.jpg, 0, 0.3071856, 0, 11.26037
D:\Downloads\IMG\center_2020_03_07_21_51_14_138.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_14_138.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_14_138.jpg, 0, 0.0286509, 0, 11.66402
D:\Downloads\IMG\center_2020_03_07_21_51_14_240.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_14_240.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_14_240.jpg, 0, 0.3246378, 0, 11.65053
D:\Downloads\IMG\center_2020_03_07_21_51_14_341.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_14_341.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_14_341.jpg, 0, 0.05023521, 0, 11.43205
D:\Downloads\IMG\center_2020_03_07_21_51_14_445.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_14_445.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_14_445.jpg, 0, 0, 0, 11.59536
D:\Downloads\IMG\center_2020_03_07_21_51_14_545.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_14_545.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_14_545.jpg, 0, 0.1794324, 0, 11.40562
D:\Downloads\IMG\center_2020_03_07_21_51_14_648.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_14_648.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_14_648.jpg, 0, 0.4758558, 0, 11.79725
D:\Downloads\IMG\center_2020_03_07_21_51_14_748.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_14_748.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_14_748.jpg, 0, 0.4180864, 0, 12.2403
D:\Downloads\IMG\center_2020_03_07_21_51_14_852.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_14_852.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_14_852.jpg, 0, 0.1188252, 0, 12.49832
D:\Downloads\IMG\center_2020_03_07_21_51_14_952.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_14_952.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_14_952.jpg, 0, 0, 0, 12.31043
D:\Downloads\IMG\center_2020_03_07_21_51_15_052.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_15_052.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_15_052.jpg, -0.1232541, 0, 0, 12.3189
D:\Downloads\IMG\center_2020_03_07_21_51_15_157.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_15_157.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_15_157.jpg, -0.4794325, 0, 0, 11.93645
D:\Downloads\IMG\center_2020_03_07_21_51_15_261.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_15_261.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_15_261.jpg, -0.1811139, 0, 0, 11.82128
D:\Downloads\IMG\center_2020_03_07_21_51_15_361.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_15_361.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_15_361.jpg, -0.098373, 0, 0, 11.64485
D:\Downloads\IMG\center_2020_03_07_21_51_15_465.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_15_465.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_15_465.jpg, -0.1414521, 0, 0, 11.57048
D:\Downloads\IMG\center_2020_03_07_21_51_15_569.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_15_569.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_15_569.jpg, 0, 0, 0, 11.40956
D:\Downloads\IMG\center_2020_03_07_21_51_15_674.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_15_674.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_15_674.jpg, 0, 0, 0, 11.38097
D:\Downloads\IMG\center_2020_03_07_21_51_15_777.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_15_777.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_15_777.jpg, -0.0869427, 0, 0, 11.23923
D:\Downloads\IMG\center_2020_03_07_21_51_15_882.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_15_882.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_15_882.jpg, -0.3863802, 0, 0, 11.08091
D:\Downloads\IMG\center_2020_03_07_21_51_15_986.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_15_986.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_15_986.jpg, -0.3034218, 0, 0, 10.92919
D:\Downloads\IMG\center_2020_03_07_21_51_16_090.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_16_090.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_16_090.jpg, 0, 0, 0, 10.81613
D:\Downloads\IMG\center_2020_03_07_21_51_16_192.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_16_192.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_16_192.jpg, -0.1666029, 0, 0, 10.7006
D:\Downloads\IMG\center_2020_03_07_21_51_16_297.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_16_297.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_16_297.jpg, -0.0610797, 0, 0, 10.556
D:\Downloads\IMG\center_2020_03_07_21_51_16_399.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_16_399.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_16_399.jpg, 0, 0, 0, 10.44537
D:\Downloads\IMG\center_2020_03_07_21_51_16_501.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_16_501.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_16_501.jpg, 0, 0, 0, 10.34016
D:\Downloads\IMG\center_2020_03_07_21_51_16_604.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_16_604.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_16_604.jpg, 0, 0.2923239, 0, 10.4149
D:\Downloads\IMG\center_2020_03_07_21_51_16_706.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_16_706.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_16_706.jpg, 0, 0.5856687, 0, 10.8535
D:\Downloads\IMG\center_2020_03_07_21_51_16_811.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_16_811.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_16_811.jpg, 0, 0.8859571, 0, 11.51924
D:\Downloads\IMG\center_2020_03_07_21_51_16_915.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_16_915.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_16_915.jpg, 0, 1, 0, 12.88445
D:\Downloads\IMG\center_2020_03_07_21_51_17_016.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_17_016.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_17_016.jpg, 0, 0.8617546, 0, 14.10918
D:\Downloads\IMG\center_2020_03_07_21_51_17_117.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_17_117.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_17_117.jpg, 0, 0.6438845, 0, 14.49556
D:\Downloads\IMG\center_2020_03_07_21_51_17_220.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_17_220.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_17_220.jpg, 0, 0.9435722, 0, 15.58839
D:\Downloads\IMG\center_2020_03_07_21_51_17_325.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_17_325.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_17_325.jpg, 0, 1, 0, 16.44196
D:\Downloads\IMG\center_2020_03_07_21_51_17_425.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_17_425.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_17_425.jpg, 0, 1, 0, 17.69334
D:\Downloads\IMG\center_2020_03_07_21_51_17_526.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_17_526.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_17_526.jpg, 0, 1, 0, 18.54816
D:\Downloads\IMG\center_2020_03_07_21_51_17_630.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_17_630.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_17_630.jpg, 0, 1, 0, 19.71659
D:\Downloads\IMG\center_2020_03_07_21_51_17_734.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_17_734.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_17_734.jpg, 0, 1, 0, 20.62219
D:\Downloads\IMG\center_2020_03_07_21_51_17_839.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_17_839.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_17_839.jpg, 0, 0.7688689, 0, 21.74286
D:\Downloads\IMG\center_2020_03_07_21_51_17_941.jpg, D:\Downloads\IMG\left_2020_03_07_21_51_17_941.jpg, D:\Downloads\IMG\right_2020_03_07_21_51_17_941.jpg, 0, 0.4782281, 0, 22.33939
